n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
32,3,4,tanh,8,3,2,relu,0.5,-0.43566704,0.009930639,0.267409102,0.506568832,0.254918158,0.246474832,0.252741963,0.251378318,0.00438373,0.256996293,0.934249997,0.937749982,0.9375,0.936499993,0.001952558,0.933997689
32,3,4,tanh,8,3,2,tanh,0.25,0.26989862,0.40456617,0.643500042,0.717516669,0.207557514,0.196388692,0.199095279,0.201013828,0.005826343,0.208480587,0.937749982,0.948499978,0.946500003,0.944249988,0.005717301,0.936922972
32,3,4,tanh,8,3,2,tanh,0.5,-0.1062133,0.4534804,0.437018153,0.740560084,0.235842556,0.217047229,0.224177092,0.225688959,0.009488434,0.237848877,0.935750008,0.942499995,0.938000023,0.938750009,0.003436923,0.934345415
32,3,4,tanh,8,3,4,relu,0.25,-1.2064588,-1.2367518,0.040649857,0.03607611,0.619234264,0.784046769,0.783924341,0.729068458,0.095119222,0.850968646,0.860499978,0.806500018,0.789250016,0.818750004,0.037171036,0.771113405
32,3,4,tanh,8,3,4,relu,0.5,-1.7285572,-0.101547375,0.001416246,0.44386833,1.075844646,1.019089103,1.056839705,1.050591151,0.02888912,1.087614048,0.762499988,0.780749977,0.737749994,0.76033332,0.021581716,0.732675238
32,3,4,tanh,8,3,4,tanh,0.25,0.9751414,1.5512366,0.914616013,0.99192101,0.548712075,0.673811138,0.600311697,0.607611637,0.062868201,0.688180478,0.882499993,0.842750013,0.853999972,0.859749993,0.020489321,0.833491871
32,3,4,tanh,8,3,4,tanh,0.5,-0.2195885,1.6843884,0.375511527,0.997838332,0.886996567,0.846700847,0.870535254,0.868077556,0.020259972,0.894041755,0.797500014,0.810750008,0.794250011,0.800833344,0.008740469,0.789631983
32,5,2,relu,8,3,2,relu,0.25,0.004787359,-0.54868317,0.498713839,0.218947839,0.105513997,0.09328112,0.09922792,0.099341012,0.006117223,0.107180549,0.966750026,0.971000016,0.969749987,0.969166676,0.002184214,0.966367493
32,5,2,relu,8,3,2,relu,0.5,0.41459388,-0.38579583,0.71594138,0.293280894,0.101071365,0.091344409,0.106267311,0.099561028,0.007575229,0.109269074,0.965499997,0.971750021,0.967499971,0.968249996,0.003191803,0.964159537
32,5,2,relu,8,3,2,tanh,0.25,0.54119945,0.09515719,0.773081726,0.554479887,0.103058524,0.109365672,0.119052537,0.110492244,0.008056301,0.12081681,0.968999982,0.967750013,0.963,0.966583332,0.003165566,0.962526496
32,5,2,relu,8,3,2,tanh,0.5,0.48910952,-0.3212992,0.750361636,0.325527456,0.124176256,0.109792896,0.121198118,0.11838909,0.007591985,0.128118611,0.962249994,0.965749979,0.960500002,0.962833325,0.002673157,0.959407536
32,5,2,relu,8,3,4,relu,0.25,0.036863554,-1.3512996,0.516610591,0.023293927,0.151768893,0.153302521,0.149835363,0.151635592,0.001737418,0.153862184,0.957249999,0.957750022,0.959500015,0.958166679,0.001181459,0.956652578
